"UniqueID","TreeID","species","meas_date","time_str","height_cm","start.time","CO2_best.flux","CO2_model","CO2_quality.check","CO2_LM.flux","CO2_LM.r2","CO2_LM.p.val","CO2_LM.RMSE","CO2_HM.flux","CO2_HM.r2","CO2_HM.RMSE","CO2_LM.diagnose","CO2_HM.diagnose","CO2_nb.obs","CO2_flux.term","CO2_MDF","CO2_g.fact","CH4_best.flux","CH4_model","CH4_quality.check","CH4_LM.flux","CH4_LM.r2","CH4_LM.p.val","CH4_LM.RMSE","CH4_HM.flux","CH4_HM.r2","CH4_HM.RMSE","CH4_LM.diagnose","CH4_HM.diagnose","CH4_nb.obs","CH4_flux.term","CH4_MDF","CH4_g.fact","Area_cm2","Vtot_L","Tcham_C","Pcham_kPa","allan_sd_CO2","allan_sd_CH4","n_meas_pts","CO2_MDF_native","CH4_MDF_native","t_sec","df_meas","t99","t95","t90","CO2_MDF_manuf","CH4_MDF_manuf","CO2_MDF_wass99","CO2_MDF_wass95","CO2_MDF_wass90","CH4_MDF_wass99","CH4_MDF_wass95","CH4_MDF_wass90","CO2_MDF_chr99","CO2_MDF_chr95","CO2_MDF_chr90","CH4_MDF_chr99","CH4_MDF_chr95","CH4_MDF_chr90","CO2_noise_floor","CH4_noise_floor","CO2_SNR","CH4_SNR","CO2_below_MDF_manuf","CO2_below_MDF_wass99","CO2_below_MDF_chr99","CH4_below_MDF_manuf","CH4_below_MDF_wass99","CH4_below_MDF_chr99","iso_t1_min","iso_t2_min","isotope","iso_t0_CO2_ppm","iso_t0_CH4_ppb","iso_t1_CO2_ppm","iso_t1_CH4_ppb","iso_t2_CO2_ppm","iso_t2_CH4_ppb","iso_flag","iso_t0_min","iso_review"
"N88_90cm","N88","Capitar<U+00ED>","2026-05-27","14:56:00",90,"2026-05-27 14:56:00",1.60063312082115,"HM",NA,1.41487198314285,0.99718104745597,1.05642537421201e-282,5.83685646016674,1.60063312082115,0.998257041108049,4.5896408577883,"Noise (LM.MAE)",NA,222,0.824072420034922,0.0129921327482983,1.13129183409631,63.7841014861738,"HM","AICc",63.7805354009065,0.996011016795242,4.06704557990843e-266,313.177842369442,63.7841014861738,0.996009940171606,313.220102760896,"Noise (LM.MAE)","Noise (HM.MAE)",222,0.824072420034922,0.00222722275685114,1.00005591181142,600,1.26350382616539,28,101.3,0.649804057592078,28.0110641169829,222,0.0129921327482983,0.00222722275685114,222,220,2.59836092927154,1.9708055923849,1.65180928588991,0.0129921327482983,0.00222722275685114,0.00486001950420203,0.00369801802443752,0.0031034745576998,0.019630537359463,0.0149369937552561,0.0125355203197012,0.0188024982050495,0.0142613245896163,0.0119529741935183,0.8105181502448,0.614762054507857,0.515256133924401,0.00241209730760548,0.103978132408268,663.585633869025,613.437652791521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE10_40cm","NE10","Ing<U+00E1> Xixaua","2026-05-25","18:37:00",40,"2026-05-25 18:37:00",1.30436506897677,"LM","MAE | AICc",1.30436506897677,0.993831432266333,7.2758951130369e-168,5.44759865124571,1.31037713633222,0.99362296426693,5.53969422500935,"Noise (LM.MAE)","Noise (HM.MAE)",152,0.824938660638474,0.018995298106807,1.00460919070776,102.523937235222,"LM","MAE | AICc",102.523937235222,0.991510607609332,1.83782553315473e-157,502.900016354989,102.964510265594,0.991291793970169,509.395015068349,"Noise (LM.MAE)","Noise (HM.MAE)",152,0.824938660638474,0.00325633681830976,1.0042972699084,600,1.26350382616539,28,101.3,0.50400954560428,18.214045386665,152,0.018995298106807,0.00325633681830976,152,150,2.60900256586554,1.97590533089661,1.65507550018717,0.018995298106807,0.00325633681830976,0.00710564778514176,0.00540673006806651,0.00453747090893293,0.0287010544276228,0.0218388046595172,0.0183277026189444,0.0214097990953175,0.0162145245540719,0.0135817551159954,0.773713624756752,0.585965263409787,0.490821466122662,0.00273537473355132,0.0988517776716038,476.850594903068,1037.14813886117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE10_80cm","NE10","Ing<U+00E1> Xixaua","2026-05-25","18:42:00",80,"2026-05-25 18:42:00",2.0045690132557,"HM",NA,1.16858150175741,0.975956534993476,9.93171456046332e-183,14.4121215730767,2.0045690132557,0.996928150147108,5.1514487215465,"Noise (LM.MAE)","Noise (HM.MAE)",225,0.824720001361595,0.0128289777989581,1.71538656930738,13.6393856184166,"HM",NA,6.97476963709035,0.963293405457615,3.07337875915335e-162,106.978175391699,13.6393856184166,0.995751691913064,36.394113161683,"Noise (LM.MAE)","Noise (HM.MAE)",225,0.824720001361595,0.00219925333696425,1.95553205741524,600,1.26350382616539,28,101.3,0.601591396887215,2.89617646614159,225,0.0128289777989581,0.00219925333696425,225,223,2.59805536034604,1.97065896083581,1.65171532012271,0.0128289777989581,0.00219925333696425,0.00479898747417569,0.00365157838630227,0.00306450118480947,0.0193840174546519,0.0147494152793701,0.0123780995003225,0.0171868102363921,0.0130364202847547,0.0109265253561455,0.0827406036592841,0.0627598297229569,0.0526023905210543,0.00220508647848866,0.0106157095959987,909.065940411377,1284.83032576151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE12_40cm","NE12","Paricarana","2026-05-25","18:21:00",40,"2026-05-25 18:21:00",0.79190390723269,"HM","AICc",0.780672587328676,0.999474842594597,0,1.5133541656165,0.79190390723269,0.999406138810881,1.61021418082253,NA,NA,242,0.82433706540058,0.0119222302847191,1.01438672253428,14.0870367722397,"HM","AICc",13.84520926984,0.999591118374013,0,23.6810015301556,14.0870367722397,0.999546632635752,24.9470587696352,"Noise (LM.MAE)","Noise (HM.MAE)",242,0.82433706540058,0.00204381090595185,1.01746651117268,600,1.26350382616539,28,101.3,0.639659302643678,2.46157010174374,242,0.0119222302847191,0.00204381090595185,242,240,2.59646918196681,1.96989763507669,1.65122739260749,0.0119222302847191,0.00204381090595185,0.00445979677392938,0.00339348614569543,0.00284790334862535,0.0180139621066413,0.0137069319380915,0.0115032199012767,0.0169723746197003,0.0128766560593865,0.0107936000489774,0.0653139722142386,0.0495526156427679,0.0415364914743416,0.00217890443139451,0.00838497303284809,363.441322080321,1680.0336407826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE12_80cm","NE12","Paricarana","2026-05-25","18:26:00",80,"2026-05-25 18:26:00",0.79624535690089,"HM",NA,0.603203104262007,0.993943039260099,1.753269871406e-118,1.75497565566167,0.79624535690089,0.999491408784644,0.508543543000333,NA,NA,107,0.824788360235515,0.0269790585123767,1.32002861270925,0.629075231013769,"HM",NA,0.618703525360796,0.999939590113522,1.52186261548668e-223,0.179235064219628,0.629075231013769,0.999951394547035,0.160897049671525,NA,NA,107,0.824788360235515,0.00462498145926457,1.01676361169419,600,1.26350382616539,28,101.3,0.425964621308457,0.126150019263905,107,0.0269790585123767,0.00462498145926457,107,105,2.62346549589808,1.98281527379505,1.65949538340679,0.0269790585123767,0.00462498145926457,0.0100921652445656,0.00767918913653272,0.00644457867741705,0.0407641629215739,0.0310176963497267,0.0260308713542511,0.0258421645280758,0.0195315084624936,0.0163466806781462,0.00765319322300499,0.00578428358962818,0.00484109238019508,0.00328346412642378,0.000972402500302384,242.50161605028,646.928849749099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE12_160cm","NE12","Paricarana","2026-05-25","18:29:00",160,"2026-05-25 18:29:00",0.716325515470637,"HM",NA,0.57056802329498,0.994356508564783,1.62243399936285e-177,2.36753732145767,0.716325515470637,0.998000309076898,1.40930287006252,NA,NA,158,0.825421654299382,0.0182846568990369,1.25546032414141,0.469342827707209,"HM",NA,0.256601778434373,0.9581276391197,1.28137772022343e-109,2.95423912729615,0.469342827707209,0.98491281807981,1.77331539830737,"Noise (LM.MAE)","Noise (HM.MAE)",158,0.825421654299382,0.00313451261126347,1.82907082940287,600,1.26350382616539,28,101.3,0.553756231358468,0.234405285181222,158,0.0182846568990369,0.00313451261126347,158,156,2.60771188626971,1.97528750770344,1.65467999567171,0.0182846568990369,0.00313451261126347,0.00683981536200058,0.00520445658101444,0.00436771764742503,0.0276273070261324,0.0210217838140306,0.0176420371110096,0.0226317563399727,0.0171430846371931,0.01436060274904,0.00958003359349846,0.00725667616129415,0.0060788502090623,0.00289292648459809,0.00122457720424559,247.61276143184,383.269283537213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE14_40cm","NE14","Ing<U+00E1>","2026-05-25","19:23:00",40,"2026-05-25 19:23:00",1.55801427941764,"LM","MAE | AICc",1.55801427941764,0.816336835266774,1.07845166635052e-123,85.5032520517503,1.56325231201305,0.816135067475406,85.5506471057343,"Noise (LM.MAE)","Noise (HM.MAE)",332,0.824871428966455,0.00872220544224349,1.0033619926753,221.351198954804,"LM","MAE | AICc",221.351198954804,0.98295406112068,4.43289581811715e-293,3373.62469346984,222.241130501073,0.982734872099662,3395.50842471324,"Noise (LM.MAE)","Noise (HM.MAE)",332,0.824871428966455,0.00149523521867031,1.00402045053504,600,1.26350382616539,28,101.3,86.7329921890689,1014.11056075382,332,0.00872220544224349,0.00149523521867031,332,330,2.59080939887897,1.96717867475337,1.64948417795665,0.0086959337391042,0.00149073149813215,0.00325292301102991,0.00247516865240879,0.00207722701403955,0.0131391708696371,0.0099976740134627,0.00839031252198325,1.67490132239843,1.2717377685769,1.06635526030216,19.5834950045555,14.8695746459658,12.4681750703408,0.215492672305824,2.51961092584029,7.23001048131477,87.8513411275922,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.7,4.98,TRUE,415.59003,3177.0154,800.1842,62899.891,1096.1273,107445.1,"manually adjusted",-2,"manual"
"NE14_80cm","NE14","Ing<U+00E1>","2026-05-25","19:32:00",80,"2026-05-25 19:32:00",1.39917013263602,"LM","MAE | AICc",1.39917013263602,0.995289592803197,1.74604731853711e-175,5.06985274082034,1.41130236499634,0.995171230246411,5.13363822926507,"Noise (LM.MAE)","Noise (HM.MAE)",151,0.824797107765317,0.0191178137561497,1.00867102011209,29.125117379392,"LM","MAE | AICc",29.125117379392,0.98949129364133,1.60643954670575e-149,158.087716362912,29.2584909138279,0.989286561140889,159.639487115205,"Noise (LM.MAE)","Noise (HM.MAE)",151,0.824797107765317,0.00327733950105424,1.00457933036625,600,1.26350382616539,28,101.3,1.61140287641686,12.575536385014,151,0.0191178137561497,0.00327733950105424,151,149,2.60922790744789,1.97601317768919,1.65514453379795,0.0191178137561497,0.00327733950105424,0.0071514777082892,0.00544160233179123,0.0045667366352014,0.028886170149432,0.021979660323834,0.0184459124187957,0.0688981540567782,0.0521777572384686,0.0437050373217056,0.537687536668625,0.407200020704845,0.34107813451943,0.00880185716498898,0.0686905035692522,158.963058182934,424.005006019918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE14_160cm","NE14","Ing<U+00E1>","2026-05-25","19:37:00",160,"2026-05-25 19:37:00",1.49057736884281,"HM",NA,1.26869587205085,0.997863699557846,2.80246440883112e-154,2.37297049840154,1.49057736884281,0.999692902243619,0.899703677283504,NA,NA,116,0.824729315474363,0.0248840741737954,1.17488942912164,2.94884354416086,"HM",NA,1.9995053304411,0.988518802258665,1.19687172820493e-112,8.71053979224566,2.94884354416086,0.99950665102338,1.80562927100079,"Noise (LM.MAE)","Noise (HM.MAE)",116,0.824729315474363,0.00426584128693636,1.47478653808357,600,1.26350382616539,28,101.3,0.49333608044919,0.376985069529749,116,0.0248840741737954,0.00426584128693636,116,114,2.61964498918665,1.98099229797586,1.65832996906779,0.0248840741737954,0.00426584128693636,0.00930848600238446,0.00708288289528049,0.00594414270439191,0.037598734340851,0.0286091027347295,0.0240095158728594,0.0275651282165291,0.0208449262839295,0.0174497225430759,0.0210640214432379,0.0159287477561637,0.0133342869635375,0.00350748903385919,0.00268026412359763,424.969929899616,1100.20632601041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE31_30cm","NE31","Macuc<U+00FA>","2026-05-25","19:54:00",30,"2026-05-25 19:54:00",1.3665832950241,"HM",NA,1.25309003735903,0.999253084523561,1.49960304855636e-222,1.71022512436763,1.3665832950241,0.999780711411823,0.92667099305662,NA,NA,143,0.823997723099816,0.020167776439506,1.09057071262355,81.3988635301636,"HM",NA,75.1431755866324,0.999149543256166,1.41528107567281e-218,109.439292873682,81.3988635301636,0.999599048912379,75.1437494965751,"Noise (LM.MAE)","Noise (HM.MAE)",143,0.823997723099816,0.00345733310391531,1.08325024720733,600,1.26350382616539,28,101.3,0.463585859380371,8.1300702292759,143,0.020167776439506,0.00345733310391531,143,141,2.61114718054783,1.97693148863425,1.65573228729681,0.020167776439506,0.00345733310391531,0.00754424148454172,0.0057404586476295,0.00481754476173915,0.0304726172771653,0.0231867974697039,0.0194589738465943,0.0209253514698305,0.0158428397064801,0.0132687963013878,0.36697533710237,0.277841519189138,0.23269960376364,0.00267128456357131,0.0468472682347199,511.582821860462,1737.53703465331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE31_80cm","NE31","Macuc<U+00FA>","2026-05-25","20:00:00",80,"2026-05-25 20:00:00",1.34697856022757,"HM","AICc",1.33256446279984,0.999594645293614,3.06864467163578e-258,1.43422291712316,1.34697856022757,0.999473788916588,1.63631218354589,NA,NA,153,0.823635108297201,0.0188413260067987,1.01081681061601,17.0204431590926,"LM","MAE | AICc",17.0204431590926,0.999992735517533,0,2.45187390243204,17.2643633212057,0.999961847009425,5.64004212713414,"Noise (LM.MAE)","Noise (HM.MAE)",153,0.823635108297201,0.00322994160116549,1.01433101123356,600,1.26350382616539,28,101.3,0.443403942936795,0.365863561136532,153,0.0188413260067987,0.00322994160116549,153,151,2.60878024457905,1.97579892381793,1.65500738658024,0.0188413260067987,0.00322994160116549,0.00704805082060635,0.00536290419189036,0.00450069107422613,0.028468409401584,0.0216617836622057,0.018179141914885,0.0186810689018912,0.0141483882779406,0.0118512500568376,0.0154142120365788,0.0116741851356238,0.0097787595685233,0.00238694806902061,0.00196952989410907,564.309956177742,8641.88109558596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE59_40cm","NE59","Uru<U+00E7>urana","2026-05-25","20:15:00",40,"2026-05-25 20:15:00",0.605877553756796,"HM","AICc",0.596044319677727,0.994384507686535,1.10616141025668e-275,3.83983624581486,0.605877553756796,0.994389889839782,3.83803159104414,NA,NA,245,0.82329908966584,0.0117614155666549,1.01649748811361,69.7014744921612,"HM",NA,68.5500972740124,0.999601942974926,0,117.270628789477,69.7014744921612,0.999611433455307,115.875997273897,"Noise (LM.MAE)","Noise (HM.MAE)",245,0.82329908966584,0.0020162426685694,1.01679614273261,600,1.26350382616539,28,101.3,3.29353388460111,49.5980987396352,245,0.0117614155666549,0.0020162426685694,245,243,2.59621247701167,1.96977439542675,1.6511484017737,0.0117614155666549,0.0020162426685694,0.00439964016365633,0.00334771261970722,0.00280948899467091,0.017770978187675,0.0135220440150679,0.0113480570650391,0.0862015696951773,0.0654020602453146,0.0548227794500107,1.29812964282612,0.984904954823488,0.825589085649318,0.0110676059141865,0.166669671597952,54.7433255624127,418.201306955824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.07,4.07,TRUE,405.4899,2478.9666,550.21484,18967.904,635.78589,28845.412,"manually adjusted t1 not above t0 (short window / low flux?)",-1.58,"manual"
"NE59_80cm","NE59","Uru<U+00E7>urana","2026-05-25","20:21:00",80,"2026-05-25 20:21:00",0.485168198082116,"HM","AICc",0.477321419486934,0.997619198975339,2.16081764491174e-251,1.56573979856849,0.485168198082116,0.997580828137852,1.57844701901957,NA,NA,192,0.823251636425379,0.0150071912890043,1.01643919228183,17.7583066414836,"LM","MAE | AICc",17.7583066414836,0.998990277941779,8.80653652640173e-287,37.909924732028,18.005747286393,0.998929416395852,39.0446705271872,"Noise (LM.MAE)","Noise (HM.MAE)",192,0.823251636425379,0.00257266136382931,1.01393379728737,600,1.26350382616539,28,101.3,1.16844668211431,4.23972484166541,192,0.0150071912890043,0.00257266136382931,192,190,2.6019523799567,1.97252818200132,1.65291294902241,0.0150071912890043,0.00257266136382931,0.00561380058077105,0.00427157457194151,0.00358481838588503,0.0226752015982898,0.0172536970573327,0.0144797590195187,0.0391075736949086,0.0296472725008842,0.0248434273675056,0.141902368528737,0.107575535652319,0.0901447175762695,0.0050100293912834,0.0181789604890332,96.8393915864498,976.860401462264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE59_160cm","NE59","Uru<U+00E7>urana","2026-05-25","20:25:00",160,"2026-05-25 20:25:00",0.764744815416754,"HM",NA,0.70357413022615,0.99671463534294,1.0521843015857e-220,2.51260359676797,0.764744815416754,0.997202339753632,2.31862050661617,NA,NA,178,0.823721573969927,0.0161967725218806,1.08694277200178,4.28138596766417,"LM","MAE | AICc",4.28138596766417,0.997300031656278,3.32793253318211e-228,13.8566824797135,4.30777241825322,0.997117147822627,14.3222740775314,"Noise (LM.MAE)","Noise (HM.MAE)",178,0.823721573969927,0.00277658957517953,1.00616306279984,600,1.26350382616539,28,101.3,1.05191126725321,0.793560016047963,178,0.0161967725218806,0.00277658957517953,178,176,2.60405168642058,1.9735343877061,1.65355743545593,0.0161967725218806,0.00277658957517953,0.00605879203102918,0.00461017123855002,0.00386897766612578,0.0244726061727737,0.0186213529912031,0.0156275320607546,0.0380286054891979,0.02882076459573,0.0241479398026538,0.0286887133180838,0.0217423342891114,0.0182171634565318,0.00486787643111525,0.00367231744639679,157.100293369926,1165.85399551038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE6_40cm","NE6","Uxirana de tuxinho","2026-05-25","18:52:00",40,"2026-05-25 18:52:00",0.537715477104378,"HM",NA,0.472110919753236,0.99637410730858,7.66049572003519e-178,1.4514957421429,0.537715477104378,0.997599297524616,1.18107496198433,NA,NA,146,0.824078108016704,0.0197552971099895,1.13896005071315,2.08014851002105,"HM",NA,1.71239537811056,0.995846336387971,1.36003020692103e-173,5.63635332740717,2.08014851002105,0.998588376786117,3.28580620093076,"Noise (LM.MAE)","Noise (HM.MAE)",146,0.824078108016704,0.00338662236171248,1.2147594747168,600,1.26350382616539,28,101.3,0.413408931069549,0.344067708662334,146,0.0197552971099895,0.00338662236171248,146,144,2.61040214960669,1.97657506583044,1.65550417708755,0.0197552971099895,0.00338662236171248,0.00738994367791001,0.00562305252002819,0.00471901443346035,0.0298493792726782,0.0227125719296388,0.0190609912276676,0.0182735972606698,0.0138366177463918,0.0115890253155103,0.0152085604977876,0.0115157970857594,0.00964519410749402,0.00233343321748631,0.00194204566016506,230.439625644667,1071.11205091041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE6_80cm","NE6","Uxirana de tuxinho","2026-05-25","18:58:00",80,"2026-05-25 18:58:00",0.537033720506238,"HM","AICc",0.52727039434424,0.997942042218789,1.44027004850334e-121,0.758645516858707,0.537033720506238,0.99795598875058,0.756094405980151,NA,NA,91,0.824429228427136,0.0317088164779668,1.01851673499351,0.481375707954203,"HM","AICc",0.474765757476183,0.998683572398733,3.33834344169635e-130,0.546142102333326,0.481375707954203,0.998641911077585,0.554781395318922,NA,NA,91,0.824429228427136,0.00543579711050859,1.0139225510137,600,1.26350382616539,28,101.3,0.445360346760263,0.148275500296386,91,0.0317088164779668,0.00543579711050859,91,89,2.63220419120001,1.98697869950628,1.6621553258697,0.0317088164779668,0.00543579711050859,0.0118614448854262,0.00902544463952318,0.00757439191090709,0.0479106177988068,0.0364554767792059,0.0305944005479232,0.031861364097103,0.0240512692783519,0.0201194634521609,0.0106077241406639,0.00800747981034428,0.00669844886453237,0.00403481414342423,0.00134332589345052,133.099989594681,358.346184124928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE6_160cm","NE6","Uxirana de tuxinho","2026-05-25","19:04:00",160,"2026-05-25 19:04:00",0.619027095744256,"HM","AICc",0.614253686117874,0.990157156226156,1.52319106948769e-132,2.81702748721694,0.619027095744256,0.990017497467355,2.83709303020611,NA,NA,132,0.825192579267967,0.0218801062684688,1.00777107200862,0.0910988494002037,"HM","AICc",0.0907129978967733,0.977106407766351,1.03308720598783e-108,0.63865789632589,0.0910988494002037,0.97690152774545,0.641545005805527,NA,NA,132,0.825192579267967,0.00375087536030894,1.00425354152521,600,1.26350382616539,28,101.3,0.444367307488328,0.128799544867504,132,0.0218801062684688,0.00375087536030894,132,130,2.61417723755635,1.97838040544701,1.65665941271948,0.0218801062684688,0.00375087536030894,0.00818477961077633,0.00622784795421706,0.00522657476178072,0.0330598718357812,0.0251554549994314,0.0211111233266561,0.0217861137145283,0.0164874897786016,0.0138063210991341,0.00631468941026143,0.00477888706866061,0.00400175225291477,0.00277794397430799,0.000805185065437543,222.836421997481,113.140262171529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NE8_50cm","NE8","Molong<U+00F3>","2026-05-25","19:12:00",50,"2026-05-25 19:12:00",1.18306901003216,"HM","AICc",1.16546975423218,0.999191868798298,3.87100489153642e-220,1.65258913934215,1.18306901003216,0.999130634240927,1.71454811833265,NA,NA,143,0.82499543906776,0.020192196061099,1.01510056844982,141.772088551151,"LM","MAE | AICc",141.772088551151,0.999626692274593,8.72933066160673e-244,136.600838327961,143.91208356339,0.999567732260699,147.092219210489,"Noise (LM.MAE)","Noise (HM.MAE)",143,0.82499543906776,0.00346151932475983,1.01509461442029,600,1.26350382616539,28,101.3,0.839393107419053,8.90004936689223,143,0.020192196061099,0.00346151932475983,143,141,2.61114718054783,1.97693148863425,1.65573228729681,0.020192196061099,0.00346151932475983,0.00755337623089373,0.00574740933098153,0.00482337795908949,0.0305095142442201,0.0232148725934967,0.0194825352332126,0.03793442588259,0.0287206181211203,0.0240542755313756,0.402217101946269,0.304523490681963,0.255046458949767,0.00484262577066876,0.0513461547913566,244.303207817105,2761.10429548692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NW16_40cm","NW16","Sucuba","2026-05-26","14:05:00",40,"2026-05-26 14:05:00",2.46605066697676,"HM","AICc",2.4065149212071,0.918663294938237,2.87975775436299e-220,100.662392462589,2.46605066697676,0.918700307062657,100.639486764162,"Noise (LM.MAE)","Noise (HM.MAE)",402,0.824385552974456,0.0071774861577378,1.02473940437477,208.097797553791,"HM",NA,200.320249188435,0.998073391819841,0,1237.37344356435,208.097797553791,0.998170325672197,1205.84361547461,"Noise (LM.MAE)","Noise (HM.MAE)",402,0.824385552974456,0.00123042619846934,1.0388255725363,600,1.26350382616539,28,101.3,102.511614295785,1200.34534877456,402,0.0071774861577378,0.00123042619846934,402,400,2.58817608003474,1.96591234322946,1.64867194146541,0.0071774861577378,0.00123042619846934,0.00268491119922667,0.00204296505398174,0.00171451032023201,0.0108448638030546,0.00825192198952928,0.00692523123938069,1.63227175534119,1.23983187082348,1.03975949110904,19.1128568496305,14.517637144132,12.1749177161114,0.21022162646153,2.46156060723838,11.7307182352528,84.5389696852746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NW16_80cm","NW16","Sucuba","2026-05-26","14:14:00",80,"2026-05-26 14:14:00",1.85466720583892,"HM","AICc",1.79816655000946,0.938663891158274,2.87275663022496e-293,81.1590998269105,1.85466720583892,0.938722775656054,81.1201328915477,"Noise (LM.MAE)","Noise (HM.MAE)",505,0.824776397240878,0.0057162720600853,1.03142125840855,101.029815438427,"HM",NA,91.9135978736271,0.995709044423879,0,1065.42061728737,101.029815438427,0.996306291902339,988.497040228136,"Noise (LM.MAE)","Noise (HM.MAE)",505,0.824776397240878,0.00097993235315747,1.09918246892407,600,1.26350382616539,28,101.3,81.9540969523592,944.682127183674,505,0.0057162720600853,0.000979932353157479,505,503,2.58563876643607,1.96469140536286,1.64788861005565,0.0057162720600853,0.000979932353157479,0.00213830894754199,0.0016270521184101,0.00136546518166453,0.00863703399636648,0.00657197103193255,0.00551537195242444,1.03825640864879,0.788916637975235,0.661705313340385,11.9679468038624,9.09381562908653,7.62745495613858,0.133849118462369,1.54287429979485,13.8564020977123,65.4815596136774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NW16_160cm","NW16","Sucuba","2026-05-26","14:26:00",160,"2026-05-26 14:26:00",1.41362807716743,"HM",NA,1.38837761750475,0.999935996337398,0,0.931752095511498,1.41362807716743,0.999956881336717,0.764775729038258,NA,NA,240,0.824194773839555,0.0120195071184935,1.01818702588137,32.7240146506246,"LM","MAE | AICc",32.7240146506246,0.999971051269941,0,14.769442999674,33.2461190262807,0.999970761817957,14.8651188069918,"Noise (LM.MAE)","Noise (HM.MAE)",240,0.824194773839555,0.00206048693459889,1.01595477759163,600,1.26350382616539,28,101.3,0.456834387509322,1.25281232260645,240,0.0120195071184935,0.00206048693459889,240,238,2.59664394111762,1.96998152952994,1.65128116381394,0.0120195071184935,0.00206048693459889,0.00449618551153002,0.00342117455464468,0.00287114019391635,0.0181609430955685,0.013818770655165,0.011597077911354,0.012221121414878,0.00927173074298752,0.0077717654213251,0.0335149277796349,0.0254265853103424,0.0213131142367081,0.00156883547789741,0.00430233903705845,901.068402062151,7606.09853587884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
"NW22_40cm","NW22","Urucurana","2026-05-26","14:35:00",40,"2026-05-26 14:35:00",1.01235850196696,"HM","AICc",1.00071401133204,0.999084130533939,7.52153281582259e-183,1.2784179992714,1.01235850196696,0.998999136746058,1.33684559913487,NA,NA,121,0.824354433511517,0.0238449629528125,1.01163618226892,30.7781586830962,"LM","MAE | AICc",30.7781586830962,0.9999557308874,3.89065051539954e-261,8.64074861977647,31.2299850730761,0.999923070706725,11.410579454886,"Noise (LM.MAE)","Noise (HM.MAE)",121,0.824354433511517,0.00408770793476785,1.01468009813817,600,1.26350382616539,28,101.3,0.45565358661925,0.896394876104949,121,0.0238449629528125,0.00408770793476785,121,119,2.61777597649086,1.98009987645692,1.65775928494283,0.0238449629528125,0.00408770793476785,0.00891978147643404,0.00678711528737228,0.00569592670326128,0.0360286832923183,0.0274144414639792,0.0230069245295122,0.0243790699430404,0.0184404600759837,0.0154385363450855,0.0479602795256968,0.0362774142694113,0.0303718115706586,0.0031042979692149,0.00610700074623241,326.11511910469,5039.81577242875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,""
