"UniqueID","allan_sd_CO2","allan_sd_CH4","n_meas_pts","CO2_best.flux","CO2_flux.term","CO2_nb.obs","CO2_MDF_native","CH4_best.flux","CH4_flux.term","CH4_nb.obs","CH4_MDF_native","t_sec","df_meas","t99","t95","t90","CO2_MDF_manuf","CH4_MDF_manuf","CO2_MDF_wass99","CO2_MDF_wass95","CO2_MDF_wass90","CH4_MDF_wass99","CH4_MDF_wass95","CH4_MDF_wass90","CO2_MDF_chr99","CO2_MDF_chr95","CO2_MDF_chr90","CH4_MDF_chr99","CH4_MDF_chr95","CH4_MDF_chr90","CO2_noise_floor","CH4_noise_floor","CO2_SNR","CH4_SNR","CO2_below_MDF_manuf","CO2_below_MDF_wass99","CO2_below_MDF_chr99","CH4_below_MDF_manuf","CH4_below_MDF_wass99","CH4_below_MDF_chr99"
"NW26_50cm",6.27007475518251,3.84799701686646,120,0.874718236279591,0.824309080462053,120,0.0240423481801432,0.309826877909291,0.824309080462053,120,0.00412154540231027,120,118,2.61813691396306,1.98027224927295,1.65786952211068,0.0240423481801432,0.00412154540231027,0.00899361816462477,0.00684329806679487,0.00574307677807613,0.0363269236316366,0.0276413743290552,0.0231973725934252,0.338294677857351,0.255874915885739,0.214216618283343,0.207614256933847,0.157032563639765,0.131466519986257,0.0430706629656069,0.026432824021616,20.3089104288475,11.7212931034506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW33a_40cm",0.421538607843697,0.140247027605403,129,0.889108572180038,0.824325709885123,129,0.0223654262371933,1.00760895133496,0.824325709885123,129,0.00383407306923313,129,127,2.61509600842987,1.97881953470284,1.65694034354206,0.0223654262371933,0.00383407306923313,0.00836632520913765,0.00636598709016435,0.00534250477915814,0.0337931688211115,0.025713425078908,0.0215793865785305,0.0211327192973179,0.0159909378593072,0.0133898163048704,0.00703091249892617,0.00532022799729442,0.00445482786629297,0.00269368303995924,0.000896195585969788,330.07171184977,1124.31813669848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW33a_80cm",0.449944240085105,0.141037203728687,159,1.04380768001141,0.824376519171156,159,0.0181466529377298,0.118079471316699,0.824376519171156,159,0.00311085478932512,159,157,2.60750647416484,1.97518916307659,1.65461703471489,0.0181466529377298,0.00311085478932512,0.00678819166352063,0.00516517579884846,0.00433475217585267,0.027418789150686,0.0208631213104848,0.0175088833405949,0.0182487800041614,0.0138234719110844,0.0115799299280056,0.00572016857635534,0.0043330342973001,0.00362978518429559,0.00233285199033,0.000731243767820681,447.438450591012,161.477576306203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW39_160cm",0.469171846805201,0.803916655990145,144,0.420709892744954,0.823622182537523,144,0.0200185947144537,8.18761615977606,0.823622182537523,144,0.00343175909390634,144,142,2.6108952946763,1.97681099363285,1.65565517258078,0.0200185947144537,0.00343175909390634,0.00748843647488927,0.00569799628068421,0.00478190922005072,0.0302472102955923,0.0230152839438899,0.0193150351583165,0.0210188135135493,0.015914166190971,0.0133287257387061,0.0360153201598832,0.0272686081959832,0.0228385072493903,0.00268347458646431,0.0045980804915616,156.778042492764,1780.65959802182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW39_40cm",0.459100605290609,12.5436356763372,211,0.472961605429033,0.823924846898244,211,0.0136669998300657,73.869573962391,0.823924846898244,211,0.00234291425658268,211,209,2.59955704773436,1.97137946154754,1.65217700938631,0.0136669998300657,0.00234291425658268,0.00511246975572541,0.00389010893674767,0.00326468233310283,0.0206502316404532,0.0157128852567731,0.0131866689940942,0.0139808513222801,0.0106024075046608,0.00888568348459639,0.381987528247125,0.289681031778089,0.242776365532061,0.00179272225556851,0.0489811047591159,263.82313487766,1508.1238842136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW39_80cm",0.428347439327398,6.00149187882618,134,0.520378861625049,0.823667338773956,134,0.0215136991470809,52.3757775923017,0.823667338773956,134,0.00368806271092816,134,132,2.61358824196023,1.97809884192412,1.65647926988246,0.0215136991470809,0.00368806271092816,0.00804771622088318,0.0061235555978022,0.00513904985720828,0.0325062468979418,0.0247341984597945,0.0207575936941912,0.0206443704736861,0.0156247279776645,0.0130842996537918,0.289244221783728,0.218914996233115,0.183321553726717,0.0026329536971749,0.0368897973470617,197.640718932279,1419.79033117333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW46B_120cm",0.445592684334986,0.132644772725775,187,0.605901096520684,0.82376909281473,187,0.0154181381008105,1.03939692554056,0.82376909281473,187,0.00264310938871037,187,185,2.60266530256195,1.97286994621089,1.65313186863192,0.0154181381008105,0.00264310938871037,0.00576752511232105,0.00438854449109072,0.00368298263649087,0.0232961240363683,0.017726160669013,0.0148762629815327,0.015326448000811,0.0116177399426657,0.0097348820065839,0.00456240257802939,0.00345838818377801,0.00289789589612023,0.00196291701251076,0.000584324406924746,308.673822000085,1778.80114748384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW46B_40cm",0.426383793661922,4.53539752207012,185,0.679421175063249,0.824422751489224,185,0.0155971871903367,30.59424474578,0.824422751489224,185,0.00267380351834343,185,183,2.60296148713873,1.97301191513626,1.65322280314572,0.0155971871903367,0.00267380351834343,0.0058345027274798,0.00443950816065558,0.00372575269624081,0.0235666592832916,0.0179320125629207,0.0150490193367411,0.0148377458007548,0.0112468238209826,0.00942391957249116,0.157827470317053,0.119631228126105,0.10024119610689,0.00190011081276311,0.0202112697526619,357.569237804213,1513.72205310112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW46a_160cm",0.406252708226611,0.129336901623535,169,0.957950140656894,0.824756642665445,169,0.0170807588717696,0.475163657645005,0.824756642665445,169,0.00292813009230336,169,167,2.60558911442205,1.97427095702805,1.65402912813341,0.0170807588717696,0.00292813009230336,0.00638946837071418,0.0048617848510783,0.00408013846623335,0.0258082704091958,0.0196376679291607,0.0164804504434446,0.0154975330970531,0.011742576498244,0.0098378408993404,0.00493388197294911,0.00373843282913711,0.00313203046975437,0.00198260130006346,0.000631192122815253,483.178408400232,752.80352917852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW46a_40cm",0.475071061576848,5.25705106130975,326,0.813514245990511,0.824001607388154,326,0.00884664302410595,35.9076318261382,0.824001607388154,326,0.00151656737556102,326,324,2.59108835115504,1.96731277169922,1.64957017592353,0.00884664302410595,0.00151656737556102,0.00330929944119445,0.00251806581665302,0.00211322744912387,0.0133668859266613,0.0101709437677473,0.00853572508365482,0.0093341013474962,0.00708702070505562,0.00594238911035729,0.103289489434182,0.0784236985418025,0.0657574108505575,0.00120079545510098,0.0132877868854013,677.479451254334,2702.30341108106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW46a_80cm",0.405196039993678,0.198265542329994,268,0.735425887688804,0.824173041761768,268,0.0107634539036052,2.72847800470017,0.824173041761768,268,0.00184516352633232,268,266,2.59443807523433,1.96892232414145,1.65060220654718,0.0107634539036052,0.00184516352633232,0.00402632861882912,0.00306365762356821,0.00257110252719581,0.0162631022992937,0.0123746921970294,0.0103851690659859,0.00969869645473293,0.00736035295930911,0.00617038807810727,0.00474564685410454,0.00360147737682818,0.00301921839786873,0.00124608825668437,0.000609720578726334,590.187640196245,4474.96459837353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW48_160cm",0.512395143200646,1.04693431078636,136,0.322009310820077,0.823953435907933,136,0.0212046840123365,8.42165402375744,0.823953435907933,136,0.00363508868782912,136,134,2.61301706497945,1.97782575808712,1.65630454190102,0.0212046840123365,0.00363508868782912,0.0079321216829388,0.00603559901975241,0.00506523437000514,0.0320393387109057,0.0243789252165649,0.0204594389896688,0.024335051296289,0.0184195089742172,0.0154251790122752,0.0497217830709502,0.0376350482412631,0.0315169832740759,0.00310433631457875,0.00634283178339943,103.728874126118,1327.74355545716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW48_40cm",0.436193790288114,7.91959459887382,156,0.42138086939391,0.822790083456733,156,0.0184600339237087,74.1157166725549,0.822790083456733,156,0.00316457724406436,156,154,2.6081308072573,1.97548805823434,1.65480838547668,0.0184600339237087,0.00316457724406436,0.00690541935304705,0.00525437505174386,0.00440961054866138,0.0278922939456405,0.0212234139522911,0.0178112504571918,0.0180009138248105,0.0136345118117806,0.0114212305075544,0.326827073369382,0.247550076381272,0.207365435854498,0.00230061490457991,0.0417702814163518,183.160105828687,1774.36479141222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW48_80cm",0.446766779692005,1.43465465102057,101,0.309675649812907,0.822742624252241,101,0.028510883018642,31.4742960833507,0.822742624252241,101,0.00488757994605292,101,99,2.62640545728083,1.98421695158642,1.66039115601699,0.028510883018642,0.00488757994605292,0.0106651810166249,0.00811520027836671,0.00681049076238079,0.043078681929419,0.0327788277611365,0.0275088594256876,0.0286752044742228,0.0216637635480955,0.018128219987508,0.0920816348437326,0.0695665401852645,0.0582132251143018,0.00363934725497548,0.0116866488363995,85.0909869591419,2693.18403624144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW78_160cm",0.407572506833181,0.197083462595628,148,0.92277722334008,0.823773579470222,148,0.0194811319469309,1.24574819509438,0.823773579470222,148,0.00333962261947387,148,146,2.609922682224,1.97634565459381,1.65535734490196,0.0194811319469309,0.00333962261947387,0.00728738560945033,0.00554501546989135,0.00465352367650428,0.0294351278498863,0.0223973655345186,0.0187964616820528,0.0177623294348345,0.0134503994440498,0.0112658519322367,0.00858905183762614,0.0065039992916221,0.00544765181819199,0.0022685639381596,0.00109697398268099,406.767121621748,1135.6223709607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW78_40cm",0.489727229662576,4.68331356893468,126,1.12863871578182,0.823639947682539,126,0.0228788874356261,38.1176514488157,0.823639947682539,126,0.00392209498896447,126,124,2.61605988306461,1.97928011660484,1.65723497015084,0.0228788874356261,0.00392209498896447,0.00855839771081073,0.00651213621005404,0.00546515698696529,0.0345689859585857,0.026303748997478,0.0220748020280975,0.0251240729155129,0.0190085778585279,0.0159157259731502,0.240264180681145,0.181781051203406,0.152203779767071,0.00320126118903174,0.0306140011341134,352.560646925281,1245.10518183593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW78_80cm",0.436280346259984,0.329420780246912,124,0.978747766187047,0.82375470927542,124,0.0232511409876127,5.89452026442307,0.82375470927542,124,0.00398590988359074,124,122,2.616729191154,1.97959987848662,1.65743949940741,0.0232511409876127,0.00398590988359074,0.00869764809858099,0.00661809266628618,0.00555407844812839,0.0351314445942106,0.026731727150805,0.0224339726165923,0.0227521220286115,0.0172123650224918,0.0144112221750114,0.0171793706849032,0.0129964844032305,0.0108814345956691,0.0028982902402901,0.00218840257307724,337.698327303852,2693.526473118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW9_120cm",0.46944411036206,0.14305542701809,151,1.23512019763475,0.824654655175449,151,0.0191145118749276,0.342515675779829,0.824654655175449,151,0.00327677346427331,151,149,2.60922790744789,1.97601317768919,1.65514453379795,0.0191145118749276,0.00327677346427331,0.00715024256026147,0.00544066250024005,0.00456594790370028,0.0288811811530953,0.0219758641665632,0.0184427265831862,0.0200683807463273,0.0151981299511755,0.0127302297356419,0.00611551133320914,0.00463138193035373,0.00387932963833773,0.00256377000632298,0.000781267045288604,481.759360078556,438.410499771307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW9_40cm",0.444310180841111,0.491037052811823,307,1.33126902441046,0.823621183988294,307,0.00938981805849847,6.55518271571096,0.823621183988294,307,0.00160968309574259,307,305,2.59204453307752,1.96777235455677,1.64986489296189,0.00938981805849847,0.00160968309574259,0.00351248711734323,0.00267267253954623,0.00224297750111866,0.0141875993546985,0.0107954295434021,0.00905981006744423,0.00926913294223755,0.00703674004118702,0.00589990520395776,0.0102439419989455,0.00777677451524133,0.00652038190467791,0.00119199764561045,0.00131735673882409,1116.83863580844,4976.01182923488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NW9_80cm",0.4064698724523,0.32986564534798,146,1.34428034777337,0.824211993701716,146,0.0197585066983288,1.02864431832378,0.824211993701716,146,0.00338717257685637,146,144,2.61040214960669,1.97657506583044,1.65550417708755,0.0197585066983288,0.00338717257685637,0.00739114430156679,0.00562396608177819,0.00471978111864936,0.0298542288185553,0.0227162619782174,0.0190640880140556,0.0179697944139448,0.0136065807262892,0.0113963550475058,0.0145831665096459,0.0110422538949267,0.00924857232266672,0.00229463934214789,0.00186218644661618,585.835134559775,552.385245952656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S10_160cm",2997.09019652365,486.660501616488,283,-1.7492960505248,0.845753305133925,283,0.0104598465299249,2.61580227067525,0.845753305133925,283,0.00179311654798712,283,281,2.59343835116062,1.96844209183408,1.65029432346216,0.0104598465299249,0.00179311654798712,0.00391275698387957,0.00297724028455441,0.00249857881011246,0.0158043649997983,0.0120256362311945,0.0100922320651321,69.6874005176601,52.8933384470364,44.3444978900931,11.315677229738,8.58869668008747,7.20055592993352,8.95688671199421,1.45439833116706,0.195301794783483,1.79854597919968,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"S10_40cm",2502.88803227197,373.119606731743,356,-0.0272865367781247,0.841151596663828,356,0.00826974884360505,-3.52469037157161,0.841151596663828,356,0.00141767123033229,356,354,2.58978863048473,1.96668789646476,1.64916941473221,0.00826974884360505,0.00141767123033229,0.00309349830804622,0.002353861438587,0.00197542279100074,0.0124952243617606,0.00950769124881699,0.00797910602332897,45.9463770283902,34.8917214804625,29.2585112240582,6.84948503749866,5.2015053127111,4.36173095268954,5.9137872601583,0.881601553227487,0.00461405450986653,3.9980537224191,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"S10_80cm",2985.99601773467,477.72933158626,408,-0.232908498252539,0.837762455830616,408,0.00718668773384107,-1.31649088345466,0.837762455830616,408,0.00123200361151561,408,406,2.58799280589322,1.96582417844774,1.6486153834896,0.00718668773384107,0.00123200361151561,0.0026883532699165,0.00204558414623875,0.00171670833174255,0.0108587669771493,0.00826250099818442,0.00693410942331326,47.6029946121104,36.1589559143717,30.3242841475409,7.61600037725456,5.7850692824885,4.85158048121811,6.13126312970058,0.98094043640202,0.0379870335566422,1.34207015492541,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"S14a_40cm",0.445013002039535,0.460390311086443,216,1.49000581862599,0.823401373653389,216,0.0133421518879021,1.95089370818253,0.823401373653389,216,0.00228722603792608,216,214,2.59899798555861,1.9711112576623,1.65200515554616,0.0133421518879021,0.00228722603792608,0.00499095257564415,0.00379764578473135,0.00318708480980492,0.0201594007824002,0.0153394091095147,0.0128732379309504,0.01322688975267,0.0100314318980676,0.00840742862621154,0.0136839415028976,0.0103780654296108,0.00869794514524033,0.00169640887580079,0.00175502784520967,878.329416852777,1111.60270961368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S14a_80cm",0.397303550733226,0.206149973757785,134,1.49201434813465,0.823191344329696,134,0.0215012664563726,0.0925567679209028,0.823191344329696,134,0.00368593139252103,134,132,2.61358824196023,1.97809884192412,1.65647926988246,0.0215012664563726,0.00368593139252103,0.00804306547411953,0.0061200168166627,0.00513608001845706,0.0324874616527356,0.0247199046539145,0.0207455979541521,0.0191371325825959,0.0144839723379645,0.0121290197511321,0.00992973602279829,0.00751533811331266,0.00629341746075269,0.00244072271667945,0.00126642443306867,611.300225928371,73.0851091498831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S14b_160cm",0.564614988779849,3.64229263615155,230,2.96476897061585,0.824602265421141,230,0.0125482953433652,26.954658993421,0.824602265421141,230,0.00215113634457689,230,228,2.59756408947578,1.97042319467452,1.65156422806724,0.0125482953433652,0.00215113634457689,0.00469399145580851,0.0035716862854413,0.00299745362021008,0.0189599186913919,0.014426715983756,0.0121072817143874,0.0157745368557491,0.0119660236418224,0.0100296508143294,0.10176045724992,0.077191999257425,0.0647005907213831,0.00202427303842868,0.013058446778684,1464.60922727955,2064.15505995864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S14b_40cm",10.0337172014625,107.394354679232,341,3.34546704757608,0.823936239049892,341,0.00845682356796077,318.380046759108,0.823936239049892,341,0.00144974118307899,341,339,2.59040958328019,1.96698646084044,1.64936090453781,0.00845682356796077,0.00144974118307899,0.00316347810479907,0.00240710948615446,0.00202010996120401,0.0127778859875785,0.00972277017724263,0.00815960595000735,0.188404284542054,0.143061807387726,0.119960435282821,2.01655639190698,1.5312401351525,1.28397813846702,0.0242438217438805,0.259490031347791,137.992560864317,1226.94519363786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S14b_80cm",9.84648143099512,36.6353631492256,319,2.84567196116899,0.823734470761453,319,0.00903783902089368,155.508287903639,0.823734470761453,319,0.0015493438321532,319,317,2.59142721756082,1.96747565802749,1.64967463350979,0.00903783902089368,0.0015493438321532,0.00338082089895014,0.00257248692333498,0.00215889908156948,0.0136557746126558,0.0103907609036538,0.00872020143940111,0.197668694488142,0.150074963373099,0.125833760225384,0.735457072311213,0.558377205229194,0.468184044686066,0.0254259754558722,0.094601289889909,111.919873678308,1643.82840957676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S19_160cm",0.545516622954244,8.82688303938209,128,1.228833108746,0.825338907626128,128,0.0225678607554019,45.9818040148064,0.825338907626128,128,0.00386877612949748,128,126,2.61541212707879,1.97897060199061,1.65703698199071,0.0225678607554019,0.00386877612949748,0.00844205070593468,0.00642360707539749,0.00539086099511069,0.0340990384153904,0.025946163089896,0.0217747064744687,0.0275988970186345,0.0208829060941334,0.0174857310435086,0.446571608909287,0.337901654796642,0.282932721542546,0.00351746948188242,0.0569153906677126,349.351462770439,807.897538352334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S19_40cm",65.3538973297677,749.383935073896,201,1.66391161229661,0.823528392182445,201,0.0143400466300426,274.772206484086,0.823528392182445,201,0.0024582937080073,201,199,2.60076021605851,1.97195654425175,1.65254674616656,0.0143400466300426,0.0024582937080073,0.0053642390870969,0.00408168173282541,0.00342545529165678,0.0216671755562506,0.0164866839888995,0.0138360613610499,2.08917864783608,1.5840635677498,1.32748315485786,23.9556779343694,18.1637490388327,15.2216561058644,0.267765124332538,3.07034302078985,6.21407144206798,89.492348126432,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"S19_80cm",0.525514947466841,5.10204476501438,118,1.13410852021408,0.824098053441136,118,0.0244435863308812,119.235595938524,0.824098053441136,118,0.00419032908529391,118,116,2.61887774863197,1.98062600245909,1.65809574426876,0.0244435863308812,0.00419032908529391,0.00914371093816665,0.00695750455946754,0.00583892188807601,0.0369331767126895,0.0281026759388874,0.0235845091081959,0.0288348990159077,0.0218074901736143,0.0182563021010321,0.279948165666806,0.211721458380424,0.1772441887944,0.00367013428187834,0.0356320776221855,309.010088762653,3346.29928691795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S30_40cm",0.738017656182895,0.163188451742097,138,0.681720022765827,0.824281953492019,138,0.0209057017190005,0.566816173755493,0.824281953492019,138,0.00358383458040008,138,136,2.61246291010758,1.97756077655893,1.65613498824799,0.0209057017190005,0.00358383458040008,0.00782028017045006,0.00595049814130818,0.00499381546145892,0.0315875897030363,0.0240351866837919,0.020170964519314,0.0345489493866477,0.0261525807367503,0.021901832047093,0.00763936948186766,0.00578278734083948,0.00484287338133116,0.00440822199529013,0.000974734027458797,154.647389240877,581.508552885164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S30_80cm",0.381873323422347,0.131076122752507,147,0.752648481173108,0.824265449313605,147,0.0196253678408001,0.269515091559832,0.824265449313605,147,0.00336434877270859,147,145,2.61016074201644,1.97645956263291,1.65543025141767,0.0196253678408001,0.00336434877270859,0.00734134051208185,0.0055860700792948,0.00468797779082117,0.0296530618995169,0.0225631928615438,0.0189356283618779,0.0167670859337534,0.0126963319912831,0.0106341118522118,0.00575521901964277,0.00435795293497219,0.0036501061085191,0.00214125841164354,0.000734976321189662,351.498201749226,366.69901300165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S53_160cm",14.8074487268304,352.385577137853,215,-0.163969345866519,0.822576209888912,215,0.0133907755098195,108.569284325675,0.822576209888912,215,0.00229556151596906,215,213,2.59910768047224,1.97116388546525,1.65203887802665,0.0133907755098195,0.00229556151596906,0.00500914141003043,0.00381148577803709,0.00319869969832609,0.0202328689223194,0.0153953114583445,0.0129201526609929,0.441736666818831,0.335013193589913,0.280775649626806,10.5123869176635,7.97259674842358,6.68185932399825,0.0566523490783281,1.34820461610033,2.89430797723522,80.5287884562437,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"S53_40cm",1.75233896766308,7.19828560809217,382,0.00813026125703728,0.822685037270721,382,0.00753769013206158,0.563029667208713,0.822685037270721,382,0.00129217545121056,382,380,2.58882899116564,1.96622639661118,1.64887339889687,0.00753769013206158,0.00129217545121056,0.0028196541528756,0.00214549177652449,0.00180055345814889,0.0113891160603228,0.00866604680023808,0.00727277573625818,0.0293098079323355,0.022260921147292,0.0186679625387864,0.120399290610218,0.0914437624651599,0.0766845505094002,0.00377388232702315,0.0155024132559649,2.15434943448554,36.3188400355715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"S53_80cm",0.936086527118403,5.80841720698401,175,-0.011301520465153,0.822616014685326,175,0.0164523202937065,1.08312303210849,0.822616014685326,175,0.0028203977646354,175,173,2.604546203522,1.97377133688752,1.65370918384068,0.0164523202937065,0.0028203977646354,0.00615438581685253,0.0046829091242094,0.00393002122406222,0.0248587275416931,0.018915155059415,0.0158740985289735,0.0343817855175034,0.0260551272516097,0.0218300886312749,0.21333899038314,0.161672073119439,0.135455707098159,0.0044002272476501,0.0273034115110792,2.56839472806511,39.6698790430998,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"S63a_160cm",0.591432533804006,8.43432416133929,119,-0.0547768209905487,0.822444768604698,119,0.0241895520177852,-1.29873975027056,0.822444768604698,119,0.00414678034590604,119,117,2.6185041164968,1.9804475986834,1.65798165871335,0.0241895520177852,0.00414678034590604,0.00904868329795535,0.006885197457404,0.00577823985512963,0.036549342112903,0.0278106138870406,0.023339402907743,0.0321099409964416,0.0242856427605491,0.0203313383771543,0.457914699794338,0.346333642134122,0.289941943849211,0.00408756801184643,0.058292149438737,13.4008341468073,22.2798397858958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S63a_40cm",0.866333479305788,18.2079769711685,170,-0.000143473483990876,0.823210617522608,170,0.0169484538901713,-1.39570343352036,0.823210617522608,170,0.00290544923831509,170,168,2.60541006726127,1.97418519114332,1.65397420824357,0.0169484538901713,0.00290544923831509,0.0063399765125622,0.00482412619901925,0.00404853432916041,0.0256083634397687,0.0194855575157122,0.016352795360376,0.0327902313939808,0.024845988754548,0.0208159927258561,0.689161613123059,0.522195207590542,0.437495635616107,0.0041951465792931,0.0881705880369004,0.0341998738969095,15.8295806412933,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"S63a_80cm",1.01560211748034,7.8075001924077,175,-0.120080093387378,0.822780984049089,175,0.0164556196809818,-2.81260897975882,0.822780984049089,175,0.00282096337388259,175,173,2.604546203522,1.97377133688752,1.65370918384068,0.0164556196809818,0.00282096337388259,0.0061556200319595,0.00468384824589557,0.00393080935982585,0.0248637127697866,0.0189189483494069,0.0158772819582867,0.0373098167144971,0.0282740412575596,0.0236891887211457,0.286821380305728,0.217358332322316,0.182112012484956,0.00477496062641608,0.0367077868072723,25.1478709003526,76.6215897059096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S7_160cm",0.449304351680197,0.439925874796738,211,1.46381517459507,0.823399579331994,211,0.0136582868609572,1.94168609835784,0.823399579331994,211,0.00234142060473553,211,209,2.59955704773436,1.97137946154754,1.65217700938631,0.0136582868609572,0.00234142060473553,0.00510921046022507,0.00388762891922988,0.00326260103679268,0.0206370667298948,0.0157028679972759,0.0131782622449161,0.0136738061165788,0.0103695591381233,0.00869053753457998,0.0133883882832245,0.0101531119341181,0.0085091370983988,0.00175335077803558,0.00171675251300897,834.867268394005,1131.02272088982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S7_40cm",0.382130047918905,0.289337881855858,135,0.754042000408197,0.823889717902312,135,0.0213601037974673,4.52673750428384,0.823889717902312,135,0.00366173207956583,135,133,2.6133004770626,1.97796126416772,1.6563912444092,0.0213601037974673,0.00366173207956583,0.00799026018888761,0.0060798369580419,0.00510236001813861,0.0322741711250688,0.0245576106106351,0.02060939649952,0.0182834061004264,0.0138383891791655,0.0115885922987181,0.0138436692508684,0.0104780302810589,0.00877454878950992,0.00233209642505114,0.0017657963397087,323.332256894851,2563.56715805096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S7_80cm",0.397227940881757,0.139370471749274,77,0.680940851168105,0.823959082993501,77,0.0374526855906137,4.68084347930941,0.823959082993501,77,0.00642046038696234,77,75,2.64298306696739,1.99210215400224,1.66542537332256,0.0374526855906137,0.00642046038696234,0.0140100771737396,0.0106603518499163,0.00894644929357139,0.0565893497197417,0.0430591760123324,0.0361363996461636,0.0337031384841594,0.0254031498007165,0.021237389937775,0.0118250048059097,0.00891289007461137,0.00745130125484314,0.00425064376504323,0.00149137098829744,160.197111027764,3138.61776582705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SE17_160cm",1.57417767064851,7.03965905343393,179,0.949777452324625,0.827084191052262,179,0.0161720372552118,68.2055151745904,0.827084191052262,179,0.0027723492437506,179,177,2.60389061049073,1.9734572015938,1.65350800180123,0.0161720372552118,0.0027723492437506,0.00604953921005046,0.00460313071150551,0.00386306906957188,0.0244352322799845,0.0185929149717552,0.0156036661225021,0.0568191100050406,0.0430625162884495,0.0360809523526233,0.254092768315193,0.192573836045294,0.161352563704594,0.0072736171245858,0.0325273224217494,130.578422819954,2096.86842003893,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SE17_40cm",66.8303479611369,805.903088339735,177,1.1255100646302,0.826603500359412,177,0.0163452669562596,274.847681118844,0.826603500359412,177,0.00280204576393021,177,175,2.60421462217803,1.97361246195438,1.65360743707925,0.0163452669562596,0.00280204576393021,0.0061143399430871,0.0046524379783918,0.0039044490323736,0.0246969746885688,0.018792076342171,0.0157708076133974,2.43834820071494,1.8479100587686,1.5482866444851,29.4038921740545,22.2838346465246,18.670694175516,0.312102822344143,3.76362889136772,3.60621559323533,73.0273066372819,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"SE17_80cm",0.49634287638477,9.73553109655348,106,0.975339472991313,0.826795717677844,106,0.0272998586025703,149.599412554009,0.826795717677844,106,0.00467997576044062,106,104,2.6239315230856,1.98303752648373,1.65963743672922,0.0272998586025703,0.00467997576044062,0.0102121682283324,0.00777050012748089,0.00652120927666598,0.041248877654518,0.0313865187006633,0.0263403968284047,0.0304752935944158,0.0230317179761112,0.019275631890397,0.597758490312314,0.451756270174931,0.37808241561062,0.0038714543839135,0.0759367492448103,251.931025467845,1970.05289325357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SE27_160cm",0.506810421078713,0.146536133764661,187,0.899449682070934,0.826791294070682,187,0.0154747033649593,1.07124522133202,0.826791294070682,187,0.00265280629113588,187,185,2.60266530256195,1.97286994621089,1.65313186863192,0.0154747033649593,0.00265280629113588,0.00578868470885147,0.00440464495515093,0.00369649457187026,0.0233815916460851,0.0177911934864668,0.0149308402423923,0.0174960254498517,0.0132623210345856,0.0111129299710855,0.00505869614956318,0.00383458817799658,0.00321312610205261,0.00224078312241805,0.000647886629216034,401.399704001844,1653.44548417099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
